event_date,user_id,event_name,source,destination_city,craft_interest,booking_id,participants,price_per_person
2026-07-07,u2572,page_view,Travel Blog,Khurja,Blue Pottery,,,
2026-07-07,u2572,experience_card_viewed,Travel Blog,Khurja,Blue Pottery,,,
2026-07-07,u2573,page_view,Direct,Varanasi,Pottery,,,
2026-07-07,u2573,booking_started,Direct,Varanasi,Pottery,,,
2026-07-07,u2573,payment_success,Direct,Varanasi,Pottery,CRB5329,2,1500
2026-07-07,u2573,booking_completed,Direct,Varanasi,Pottery,CRB5329,2,1500
2026-07-07,u2574,page_view,Travel Blog,Varanasi,Weaving,,,
2026-07-07,u2574,experience_card_viewed,Travel Blog,Varanasi,Weaving,,,
2026-07-07,u2575,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-08,u2576,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2576,booking_started,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2577,page_view,Google Search,Khurja,Weaving,,,
2026-07-08,u2577,experience_card_viewed,Google Search,Khurja,Weaving,,,
2026-07-08,u2577,booking_started,Google Search,Khurja,Weaving,,,
2026-07-08,u2578,page_view,Travel Blog,Varanasi,Pottery,,,
2026-07-08,u2578,booking_started,Travel Blog,Varanasi,Pottery,,,
2026-07-08,u2579,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2580,page_view,Direct,Khurja,Weaving,,,
2026-07-08,u2581,page_view,Referral,Udaipur,Warli Painting,,,
2026-07-08,u2581,experience_card_viewed,Referral,Udaipur,Warli Painting,,,
2026-07-08,u2582,page_view,Referral,Khurja,Block Printing,,,
2026-07-08,u2583,page_view,Direct,Jaipur,Blue Pottery,,,
2026-07-08,u2584,page_view,Referral,Varanasi,Block Printing,,,
2026-07-08,u2585,page_view,Google Search,Udaipur,Pottery,,,
2026-07-08,u2586,page_view,Direct,Khurja,Weaving,,,
2026-07-08,u2586,experience_card_viewed,Direct,Khurja,Weaving,,,
2026-07-08,u2586,booking_started,Direct,Khurja,Weaving,,,
2026-07-08,u2586,payment_success,Direct,Khurja,Weaving,CRB5330,12,1500
2026-07-08,u2586,booking_completed,Direct,Khurja,Weaving,CRB5330,12,1500
2026-07-08,u2587,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2587,experience_card_viewed,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2587,booking_started,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2588,page_view,Direct,Bangalore,Pottery,,,
2026-07-08,u2589,page_view,Google Search,Khurja,Blue Pottery,,,
2026-07-08,u2589,booking_started,Google Search,Khurja,Blue Pottery,,,
2026-07-08,u2589,payment_success,Google Search,Khurja,Blue Pottery,CRB5331,12,2000
2026-07-08,u2589,booking_completed,Google Search,Khurja,Blue Pottery,CRB5331,12,2000
2026-07-08,u2590,page_view,Referral,Bangalore,Weaving,,,
2026-07-08,u2590,experience_card_viewed,Referral,Bangalore,Weaving,,,
2026-07-08,u2591,page_view,Referral,Bangalore,Pottery,,,
2026-07-08,u2591,booking_started,Referral,Bangalore,Pottery,,,
2026-07-08,u2591,payment_success,Referral,Bangalore,Pottery,CRB5332,3,2000
2026-07-08,u2591,booking_completed,Referral,Bangalore,Pottery,CRB5332,3,2000
2026-07-08,u2591,review_submitted,Referral,Bangalore,Pottery,CRB5332,3,2000
2026-07-08,u2592,page_view,Travel Blog,Jaipur,Pottery,,,
2026-07-08,u2593,page_view,Direct,Varanasi,Blue Pottery,,,
2026-07-08,u2593,experience_card_viewed,Direct,Varanasi,Blue Pottery,,,
2026-07-08,u2594,page_view,Travel Blog,Udaipur,Block Printing,,,
2026-07-08,u2594,booking_started,Travel Blog,Udaipur,Block Printing,,,
2026-07-08,u2595,page_view,Instagram,Khurja,Warli Painting,,,
2026-07-08,u2596,page_view,Direct,Bangalore,Weaving,,,
2026-07-08,u2596,experience_card_viewed,Direct,Bangalore,Weaving,,,
2026-07-08,u2597,page_view,Direct,Varanasi,Block Printing,,,
2026-07-08,u2598,page_view,Travel Blog,Jaipur,Blue Pottery,,,
2026-07-08,u2599,page_view,Travel Blog,Jaipur,Block Printing,,,
2026-07-08,u2599,experience_card_viewed,Travel Blog,Jaipur,Block Printing,,,
2026-07-08,u2600,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2600,experience_card_viewed,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2601,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2601,experience_card_viewed,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2602,page_view,Direct,Jaipur,Pottery,,,
2026-07-08,u2602,experience_card_viewed,Direct,Jaipur,Pottery,,,
2026-07-08,u2603,page_view,Travel Blog,Khurja,Pottery,,,
2026-07-08,u2604,page_view,Google Search,Varanasi,Weaving,,,
2026-07-08,u2605,page_view,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2605,experience_card_viewed,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2605,booking_started,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2605,payment_success,Travel Blog,Bangalore,Pottery,CRB5333,2,2500
2026-07-08,u2605,booking_completed,Travel Blog,Bangalore,Pottery,CRB5333,2,2500
2026-07-08,u2605,review_submitted,Travel Blog,Bangalore,Pottery,CRB5333,2,2500
2026-07-08,u2606,page_view,Instagram,Jaipur,Weaving,,,
2026-07-08,u2606,experience_card_viewed,Instagram,Jaipur,Weaving,,,
2026-07-08,u2607,page_view,Google Search,Bangalore,Weaving,,,
2026-07-08,u2608,page_view,Direct,Jaipur,Blue Pottery,,,
2026-07-08,u2608,experience_card_viewed,Direct,Jaipur,Blue Pottery,,,
2026-07-08,u2608,booking_started,Direct,Jaipur,Blue Pottery,,,
2026-07-08,u2608,payment_success,Direct,Jaipur,Blue Pottery,CRB5334,3,1800
2026-07-08,u2608,booking_completed,Direct,Jaipur,Blue Pottery,CRB5334,3,1800
2026-07-08,u2609,page_view,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2609,experience_card_viewed,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2609,booking_started,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2609,payment_success,Instagram,Bangalore,Blue Pottery,CRB5335,2,2200
2026-07-08,u2609,booking_completed,Instagram,Bangalore,Blue Pottery,CRB5335,2,2200
2026-07-08,u2609,review_submitted,Instagram,Bangalore,Blue Pottery,CRB5335,2,2200
2026-07-08,u2610,page_view,Travel Blog,Jaipur,Warli Painting,,,
2026-07-08,u2610,experience_card_viewed,Travel Blog,Jaipur,Warli Painting,,,
2026-07-08,u2611,page_view,Direct,Udaipur,Block Printing,,,
2026-07-08,u2612,page_view,Google Search,Udaipur,Blue Pottery,,,
2026-07-08,u2612,experience_card_viewed,Google Search,Udaipur,Blue Pottery,,,
2026-07-08,u2613,page_view,Referral,Bangalore,Warli Painting,,,
2026-07-08,u2613,experience_card_viewed,Referral,Bangalore,Warli Painting,,,
2026-07-08,u2614,page_view,Direct,Udaipur,Warli Painting,,,
2026-07-08,u2614,experience_card_viewed,Direct,Udaipur,Warli Painting,,,
2026-07-08,u2615,page_view,Referral,Bangalore,Weaving,,,
2026-07-08,u2615,experience_card_viewed,Referral,Bangalore,Weaving,,,
2026-07-08,u2616,page_view,Google Search,Varanasi,Weaving,,,
2026-07-08,u2616,booking_started,Google Search,Varanasi,Weaving,,,
2026-07-08,u2617,page_view,Travel Blog,Udaipur,Blue Pottery,,,
2026-07-08,u2617,booking_started,Travel Blog,Udaipur,Blue Pottery,,,
2026-07-08,u2617,payment_success,Travel Blog,Udaipur,Blue Pottery,CRB5336,4,1800
2026-07-08,u2617,booking_completed,Travel Blog,Udaipur,Blue Pottery,CRB5336,4,1800
2026-07-08,u2618,page_view,Instagram,Jaipur,Pottery,,,
2026-07-08,u2618,experience_card_viewed,Instagram,Jaipur,Pottery,,,
2026-07-08,u2619,page_view,Travel Blog,Udaipur,Weaving,,,
2026-07-08,u2620,page_view,Google Search,Jaipur,Pottery,,,
2026-07-08,u2621,page_view,Travel Blog,Jaipur,Block Printing,,,
2026-07-08,u2621,booking_started,Travel Blog,Jaipur,Block Printing,,,
2026-07-08,u2622,page_view,Instagram,Udaipur,Weaving,,,
2026-07-08,u2623,page_view,Google Search,Varanasi,Block Printing,,,
2026-07-08,u2624,page_view,Direct,Bangalore,Pottery,,,
2026-07-08,u2624,experience_card_viewed,Direct,Bangalore,Pottery,,,
2026-07-08,u2625,page_view,Referral,Khurja,Pottery,,,
2026-07-08,u2626,page_view,Direct,Khurja,Block Printing,,,
2026-07-08,u2627,page_view,Instagram,Khurja,Block Printing,,,
2026-07-08,u2628,page_view,Referral,Udaipur,Warli Painting,,,
2026-07-08,u2628,booking_started,Referral,Udaipur,Warli Painting,,,
2026-07-08,u2628,payment_success,Referral,Udaipur,Warli Painting,CRB5337,12,1800
2026-07-08,u2628,booking_completed,Referral,Udaipur,Warli Painting,CRB5337,12,1800
2026-07-08,u2629,page_view,Direct,Khurja,Block Printing,,,
2026-07-08,u2629,experience_card_viewed,Direct,Khurja,Block Printing,,,
2026-07-08,u2630,page_view,Instagram,Bangalore,Block Printing,,,
2026-07-08,u2630,experience_card_viewed,Instagram,Bangalore,Block Printing,,,
2026-07-08,u2631,page_view,Instagram,Jaipur,Blue Pottery,,,
2026-07-08,u2631,experience_card_viewed,Instagram,Jaipur,Blue Pottery,,,
2026-07-08,u2632,page_view,Referral,Jaipur,Pottery,,,
2026-07-08,u2633,page_view,Referral,Udaipur,Weaving,,,
2026-07-08,u2633,experience_card_viewed,Referral,Udaipur,Weaving,,,
2026-07-08,u2634,page_view,Referral,Jaipur,Warli Painting,,,
2026-07-08,u2635,page_view,Direct,Bangalore,Weaving,,,
2026-07-08,u2635,experience_card_viewed,Direct,Bangalore,Weaving,,,
2026-07-08,u2635,booking_started,Direct,Bangalore,Weaving,,,
2026-07-08,u2635,payment_success,Direct,Bangalore,Weaving,CRB5338,2,2500
2026-07-08,u2635,booking_completed,Direct,Bangalore,Weaving,CRB5338,2,2500
2026-07-08,u2636,page_view,Travel Blog,Varanasi,Pottery,,,
2026-07-08,u2636,experience_card_viewed,Travel Blog,Varanasi,Pottery,,,
2026-07-08,u2637,page_view,Google Search,Khurja,Warli Painting,,,
2026-07-08,u2638,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-08,u2638,experience_card_viewed,Instagram,Khurja,Blue Pottery,,,
2026-07-08,u2639,page_view,Direct,Jaipur,Weaving,,,
2026-07-08,u2640,page_view,Direct,Bangalore,Block Printing,,,
2026-07-08,u2641,page_view,Google Search,Varanasi,Block Printing,,,
2026-07-08,u2641,experience_card_viewed,Google Search,Varanasi,Block Printing,,,
2026-07-08,u2642,page_view,Google Search,Varanasi,Blue Pottery,,,
2026-07-08,u2642,experience_card_viewed,Google Search,Varanasi,Blue Pottery,,,
2026-07-08,u2643,page_view,Google Search,Jaipur,Block Printing,,,
2026-07-08,u2643,experience_card_viewed,Google Search,Jaipur,Block Printing,,,
2026-07-08,u2644,page_view,Google Search,Bangalore,Warli Painting,,,
2026-07-08,u2645,page_view,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2645,experience_card_viewed,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2646,page_view,Google Search,Udaipur,Blue Pottery,,,
2026-07-08,u2646,booking_started,Google Search,Udaipur,Blue Pottery,,,
2026-07-08,u2646,payment_success,Google Search,Udaipur,Blue Pottery,CRB5339,6,2000
2026-07-08,u2646,booking_completed,Google Search,Udaipur,Blue Pottery,CRB5339,6,2000
2026-07-08,u2646,review_submitted,Google Search,Udaipur,Blue Pottery,CRB5339,6,2000
2026-07-08,u2647,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-08,u2648,page_view,Direct,Bangalore,Block Printing,,,
2026-07-08,u2648,booking_started,Direct,Bangalore,Block Printing,,,
2026-07-08,u2648,payment_success,Direct,Bangalore,Block Printing,CRB5340,1,1500
2026-07-08,u2648,booking_completed,Direct,Bangalore,Block Printing,CRB5340,1,1500
2026-07-08,u2648,review_submitted,Direct,Bangalore,Block Printing,CRB5340,1,1500
2026-07-08,u2649,page_view,Google Search,Varanasi,Pottery,,,
2026-07-08,u2650,page_view,Instagram,Jaipur,Block Printing,,,
2026-07-08,u2650,experience_card_viewed,Instagram,Jaipur,Block Printing,,,
2026-07-08,u2651,page_view,Travel Blog,Varanasi,Pottery,,,
2026-07-08,u2651,experience_card_viewed,Travel Blog,Varanasi,Pottery,,,
2026-07-08,u2652,page_view,Referral,Bangalore,Weaving,,,
2026-07-08,u2652,booking_started,Referral,Bangalore,Weaving,,,
2026-07-08,u2653,page_view,Referral,Bangalore,Warli Painting,,,
2026-07-08,u2653,experience_card_viewed,Referral,Bangalore,Warli Painting,,,
2026-07-08,u2654,page_view,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-08,u2654,experience_card_viewed,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-08,u2654,booking_started,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-08,u2654,payment_success,Travel Blog,Bangalore,Blue Pottery,CRB5341,3,2000
2026-07-08,u2654,booking_completed,Travel Blog,Bangalore,Blue Pottery,CRB5341,3,2000
2026-07-08,u2654,review_submitted,Travel Blog,Bangalore,Blue Pottery,CRB5341,3,2000
2026-07-08,u2655,page_view,Travel Blog,Udaipur,Block Printing,,,
2026-07-08,u2655,experience_card_viewed,Travel Blog,Udaipur,Block Printing,,,
2026-07-08,u2656,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-08,u2656,experience_card_viewed,Referral,Varanasi,Warli Painting,,,
2026-07-08,u2657,page_view,Instagram,Jaipur,Weaving,,,
2026-07-08,u2658,page_view,Instagram,Udaipur,Blue Pottery,,,
2026-07-08,u2658,experience_card_viewed,Instagram,Udaipur,Blue Pottery,,,
2026-07-08,u2658,booking_started,Instagram,Udaipur,Blue Pottery,,,
2026-07-08,u2658,payment_success,Instagram,Udaipur,Blue Pottery,CRB5342,10,2500
2026-07-08,u2658,booking_completed,Instagram,Udaipur,Blue Pottery,CRB5342,10,2500
2026-07-08,u2658,review_submitted,Instagram,Udaipur,Blue Pottery,CRB5342,10,2500
2026-07-08,u2659,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-08,u2659,experience_card_viewed,Referral,Varanasi,Warli Painting,,,
2026-07-08,u2659,booking_started,Referral,Varanasi,Warli Painting,,,
2026-07-08,u2659,payment_success,Referral,Varanasi,Warli Painting,CRB5343,10,3500
2026-07-08,u2659,booking_completed,Referral,Varanasi,Warli Painting,CRB5343,10,3500
2026-07-08,u2660,page_view,Travel Blog,Varanasi,Warli Painting,,,
2026-07-08,u2660,experience_card_viewed,Travel Blog,Varanasi,Warli Painting,,,
2026-07-08,u2661,page_view,Direct,Bangalore,Weaving,,,
2026-07-08,u2661,experience_card_viewed,Direct,Bangalore,Weaving,,,
2026-07-08,u2662,page_view,Google Search,Khurja,Block Printing,,,
2026-07-08,u2662,experience_card_viewed,Google Search,Khurja,Block Printing,,,
2026-07-08,u2663,page_view,Referral,Jaipur,Pottery,,,
2026-07-08,u2664,page_view,Direct,Udaipur,Block Printing,,,
2026-07-08,u2665,page_view,Referral,Bangalore,Block Printing,,,
2026-07-08,u2665,experience_card_viewed,Referral,Bangalore,Block Printing,,,
2026-07-08,u2666,page_view,Referral,Varanasi,Pottery,,,
2026-07-08,u2666,experience_card_viewed,Referral,Varanasi,Pottery,,,
2026-07-08,u2666,booking_started,Referral,Varanasi,Pottery,,,
2026-07-08,u2666,payment_success,Referral,Varanasi,Pottery,CRB5344,1,2000
2026-07-08,u2666,booking_completed,Referral,Varanasi,Pottery,CRB5344,1,2000
2026-07-08,u2667,page_view,Direct,Bangalore,Weaving,,,
2026-07-08,u2668,page_view,Referral,Varanasi,Weaving,,,
2026-07-08,u2668,booking_started,Referral,Varanasi,Weaving,,,
2026-07-08,u2668,payment_success,Referral,Varanasi,Weaving,CRB5345,2,3500
2026-07-08,u2668,booking_completed,Referral,Varanasi,Weaving,CRB5345,2,3500
2026-07-08,u2668,review_submitted,Referral,Varanasi,Weaving,CRB5345,2,3500
2026-07-08,u2669,page_view,Direct,Udaipur,Warli Painting,,,
2026-07-08,u2669,experience_card_viewed,Direct,Udaipur,Warli Painting,,,
2026-07-08,u2670,page_view,Google Search,Jaipur,Weaving,,,
2026-07-08,u2670,booking_started,Google Search,Jaipur,Weaving,,,
2026-07-08,u2671,page_view,Referral,Bangalore,Block Printing,,,
2026-07-08,u2672,page_view,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2672,experience_card_viewed,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2672,booking_started,Instagram,Bangalore,Blue Pottery,,,
2026-07-08,u2672,payment_success,Instagram,Bangalore,Blue Pottery,CRB5346,6,3500
2026-07-08,u2672,booking_completed,Instagram,Bangalore,Blue Pottery,CRB5346,6,3500
2026-07-08,u2672,review_submitted,Instagram,Bangalore,Blue Pottery,CRB5346,6,3500
2026-07-08,u2673,page_view,Referral,Bangalore,Weaving,,,
2026-07-08,u2673,experience_card_viewed,Referral,Bangalore,Weaving,,,
2026-07-08,u2674,page_view,Referral,Udaipur,Weaving,,,
2026-07-08,u2674,booking_started,Referral,Udaipur,Weaving,,,
2026-07-08,u2674,payment_success,Referral,Udaipur,Weaving,CRB5347,2,2500
2026-07-08,u2674,booking_completed,Referral,Udaipur,Weaving,CRB5347,2,2500
2026-07-08,u2675,page_view,Travel Blog,Bangalore,Block Printing,,,
2026-07-08,u2675,booking_started,Travel Blog,Bangalore,Block Printing,,,
2026-07-08,u2676,page_view,Instagram,Jaipur,Pottery,,,
2026-07-08,u2677,page_view,Direct,Udaipur,Warli Painting,,,
2026-07-08,u2678,page_view,Direct,Jaipur,Warli Painting,,,
2026-07-08,u2678,experience_card_viewed,Direct,Jaipur,Warli Painting,,,
2026-07-08,u2679,page_view,Travel Blog,Varanasi,Weaving,,,
2026-07-08,u2679,experience_card_viewed,Travel Blog,Varanasi,Weaving,,,
2026-07-08,u2680,page_view,Google Search,Varanasi,Pottery,,,
2026-07-08,u2681,page_view,Google Search,Udaipur,Weaving,,,
2026-07-08,u2681,booking_started,Google Search,Udaipur,Weaving,,,
2026-07-08,u2681,payment_success,Google Search,Udaipur,Weaving,CRB5348,10,2000
2026-07-08,u2681,booking_completed,Google Search,Udaipur,Weaving,CRB5348,10,2000
2026-07-08,u2682,page_view,Google Search,Udaipur,Blue Pottery,,,
2026-07-08,u2682,experience_card_viewed,Google Search,Udaipur,Blue Pottery,,,
2026-07-08,u2683,page_view,Google Search,Bangalore,Pottery,,,
2026-07-08,u2684,page_view,Direct,Khurja,Warli Painting,,,
2026-07-08,u2684,experience_card_viewed,Direct,Khurja,Warli Painting,,,
2026-07-08,u2685,page_view,Referral,Jaipur,Block Printing,,,
2026-07-08,u2685,experience_card_viewed,Referral,Jaipur,Block Printing,,,
2026-07-08,u2686,page_view,Google Search,Bangalore,Blue Pottery,,,
2026-07-08,u2687,page_view,Google Search,Udaipur,Block Printing,,,
2026-07-08,u2687,experience_card_viewed,Google Search,Udaipur,Block Printing,,,
2026-07-08,u2688,page_view,Direct,Udaipur,Block Printing,,,
2026-07-08,u2688,experience_card_viewed,Direct,Udaipur,Block Printing,,,
2026-07-08,u2688,booking_started,Direct,Udaipur,Block Printing,,,
2026-07-08,u2688,payment_success,Direct,Udaipur,Block Printing,CRB5349,2,1500
2026-07-08,u2688,booking_completed,Direct,Udaipur,Block Printing,CRB5349,2,1500
2026-07-08,u2689,page_view,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2689,booking_started,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2690,page_view,Referral,Bangalore,Warli Painting,,,
2026-07-08,u2691,page_view,Instagram,Jaipur,Weaving,,,
2026-07-08,u2692,page_view,Travel Blog,Udaipur,Weaving,,,
2026-07-08,u2693,page_view,Google Search,Bangalore,Warli Painting,,,
2026-07-08,u2693,experience_card_viewed,Google Search,Bangalore,Warli Painting,,,
2026-07-08,u2694,page_view,Direct,Bangalore,Weaving,,,
2026-07-08,u2695,page_view,Referral,Udaipur,Pottery,,,
2026-07-08,u2695,experience_card_viewed,Referral,Udaipur,Pottery,,,
2026-07-08,u2696,page_view,Instagram,Khurja,Weaving,,,
2026-07-08,u2696,experience_card_viewed,Instagram,Khurja,Weaving,,,
2026-07-08,u2696,booking_started,Instagram,Khurja,Weaving,,,
2026-07-08,u2696,payment_success,Instagram,Khurja,Weaving,CRB5350,10,2000
2026-07-08,u2696,booking_completed,Instagram,Khurja,Weaving,CRB5350,10,2000
2026-07-08,u2696,review_submitted,Instagram,Khurja,Weaving,CRB5350,10,2000
2026-07-08,u2697,page_view,Google Search,Udaipur,Warli Painting,,,
2026-07-08,u2697,experience_card_viewed,Google Search,Udaipur,Warli Painting,,,
2026-07-08,u2698,page_view,Referral,Jaipur,Weaving,,,
2026-07-08,u2698,experience_card_viewed,Referral,Jaipur,Weaving,,,
2026-07-08,u2698,booking_started,Referral,Jaipur,Weaving,,,
2026-07-08,u2698,payment_success,Referral,Jaipur,Weaving,CRB5351,12,1800
2026-07-08,u2698,booking_completed,Referral,Jaipur,Weaving,CRB5351,12,1800
2026-07-08,u2698,review_submitted,Referral,Jaipur,Weaving,CRB5351,12,1800
2026-07-08,u2699,page_view,Referral,Khurja,Block Printing,,,
2026-07-08,u2699,experience_card_viewed,Referral,Khurja,Block Printing,,,
2026-07-08,u2700,page_view,Google Search,Jaipur,Warli Painting,,,
2026-07-08,u2701,page_view,Direct,Bangalore,Pottery,,,
2026-07-08,u2701,experience_card_viewed,Direct,Bangalore,Pottery,,,
2026-07-08,u2702,page_view,Instagram,Varanasi,Pottery,,,
2026-07-08,u2702,experience_card_viewed,Instagram,Varanasi,Pottery,,,
2026-07-08,u2703,page_view,Travel Blog,Udaipur,Warli Painting,,,
2026-07-08,u2703,experience_card_viewed,Travel Blog,Udaipur,Warli Painting,,,
2026-07-08,u2704,page_view,Instagram,Jaipur,Blue Pottery,,,
2026-07-08,u2705,page_view,Instagram,Khurja,Weaving,,,
2026-07-08,u2705,booking_started,Instagram,Khurja,Weaving,,,
2026-07-08,u2705,payment_success,Instagram,Khurja,Weaving,CRB5352,2,3000
2026-07-08,u2705,booking_completed,Instagram,Khurja,Weaving,CRB5352,2,3000
2026-07-08,u2706,page_view,Travel Blog,Bangalore,Block Printing,,,
2026-07-08,u2707,page_view,Instagram,Udaipur,Block Printing,,,
2026-07-08,u2708,page_view,Referral,Khurja,Warli Painting,,,
2026-07-08,u2709,page_view,Instagram,Jaipur,Pottery,,,
2026-07-08,u2709,experience_card_viewed,Instagram,Jaipur,Pottery,,,
2026-07-08,u2710,page_view,Google Search,Khurja,Weaving,,,
2026-07-08,u2710,experience_card_viewed,Google Search,Khurja,Weaving,,,
2026-07-08,u2711,page_view,Google Search,Udaipur,Weaving,,,
2026-07-08,u2711,experience_card_viewed,Google Search,Udaipur,Weaving,,,
2026-07-08,u2712,page_view,Instagram,Bangalore,Pottery,,,
2026-07-08,u2712,experience_card_viewed,Instagram,Bangalore,Pottery,,,
2026-07-08,u2712,booking_started,Instagram,Bangalore,Pottery,,,
2026-07-08,u2712,payment_success,Instagram,Bangalore,Pottery,CRB5353,3,3000
2026-07-08,u2712,booking_completed,Instagram,Bangalore,Pottery,CRB5353,3,3000
2026-07-08,u2712,review_submitted,Instagram,Bangalore,Pottery,CRB5353,3,3000
2026-07-08,u2713,page_view,Referral,Udaipur,Warli Painting,,,
2026-07-08,u2713,booking_started,Referral,Udaipur,Warli Painting,,,
2026-07-08,u2713,payment_success,Referral,Udaipur,Warli Painting,CRB5354,3,2000
2026-07-08,u2713,booking_completed,Referral,Udaipur,Warli Painting,CRB5354,3,2000
2026-07-08,u2714,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2714,experience_card_viewed,Travel Blog,Varanasi,Block Printing,,,
2026-07-08,u2715,page_view,Referral,Udaipur,Blue Pottery,,,
2026-07-08,u2715,experience_card_viewed,Referral,Udaipur,Blue Pottery,,,
2026-07-08,u2716,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-08,u2717,page_view,Referral,Udaipur,Pottery,,,
2026-07-08,u2718,page_view,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-08,u2718,booking_started,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-08,u2718,payment_success,Travel Blog,Bangalore,Blue Pottery,CRB5355,3,3500
2026-07-08,u2718,booking_completed,Travel Blog,Bangalore,Blue Pottery,CRB5355,3,3500
2026-07-08,u2718,review_submitted,Travel Blog,Bangalore,Blue Pottery,CRB5355,3,3500
2026-07-08,u2719,page_view,Travel Blog,Udaipur,Blue Pottery,,,
2026-07-08,u2719,experience_card_viewed,Travel Blog,Udaipur,Blue Pottery,,,
2026-07-08,u2720,page_view,Referral,Udaipur,Pottery,,,
2026-07-08,u2720,experience_card_viewed,Referral,Udaipur,Pottery,,,
2026-07-08,u2721,page_view,Referral,Udaipur,Blue Pottery,,,
2026-07-08,u2721,experience_card_viewed,Referral,Udaipur,Blue Pottery,,,
2026-07-08,u2722,page_view,Direct,Khurja,Block Printing,,,
2026-07-08,u2723,page_view,Referral,Khurja,Warli Painting,,,
2026-07-08,u2724,page_view,Instagram,Udaipur,Block Printing,,,
2026-07-08,u2725,page_view,Referral,Bangalore,Block Printing,,,
2026-07-08,u2726,page_view,Referral,Bangalore,Pottery,,,
2026-07-08,u2727,page_view,Travel Blog,Khurja,Weaving,,,
2026-07-08,u2728,page_view,Referral,Udaipur,Pottery,,,
2026-07-08,u2728,booking_started,Referral,Udaipur,Pottery,,,
2026-07-08,u2728,payment_success,Referral,Udaipur,Pottery,CRB5356,1,3500
2026-07-08,u2729,page_view,Instagram,Khurja,Weaving,,,
2026-07-08,u2729,experience_card_viewed,Instagram,Khurja,Weaving,,,
2026-07-08,u2729,booking_started,Instagram,Khurja,Weaving,,,
2026-07-08,u2730,page_view,Google Search,Jaipur,Weaving,,,
2026-07-08,u2731,page_view,Travel Blog,Udaipur,Pottery,,,
2026-07-08,u2732,page_view,Instagram,Jaipur,Block Printing,,,
2026-07-08,u2732,experience_card_viewed,Instagram,Jaipur,Block Printing,,,
2026-07-08,u2733,page_view,Travel Blog,Jaipur,Block Printing,,,
2026-07-08,u2734,page_view,Google Search,Jaipur,Warli Painting,,,
2026-07-08,u2734,booking_started,Google Search,Jaipur,Warli Painting,,,
2026-07-08,u2734,payment_success,Google Search,Jaipur,Warli Painting,CRB5357,4,3500
2026-07-08,u2734,booking_completed,Google Search,Jaipur,Warli Painting,CRB5357,4,3500
2026-07-08,u2735,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2735,experience_card_viewed,Instagram,Varanasi,Warli Painting,,,
2026-07-08,u2736,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-08,u2737,page_view,Direct,Bangalore,Pottery,,,
2026-07-08,u2737,experience_card_viewed,Direct,Bangalore,Pottery,,,
2026-07-08,u2738,page_view,Travel Blog,Varanasi,Warli Painting,,,
2026-07-08,u2739,page_view,Direct,Jaipur,Blue Pottery,,,
2026-07-08,u2740,page_view,Travel Blog,Bangalore,Block Printing,,,
2026-07-08,u2741,page_view,Instagram,Jaipur,Warli Painting,,,
2026-07-08,u2741,experience_card_viewed,Instagram,Jaipur,Warli Painting,,,
2026-07-08,u2742,page_view,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2742,experience_card_viewed,Travel Blog,Bangalore,Pottery,,,
2026-07-08,u2743,page_view,Travel Blog,Bangalore,Warli Painting,,,
2026-07-08,u2743,booking_started,Travel Blog,Bangalore,Warli Painting,,,
